N;K;peaks;maxValue;minValue
7;1;2;0.707348;0.334033
7;1;3;0.687649;0.244943
7;1;3;0.691941;0.312413
7;1;2;0.585808;0.272905
7;1;1;0.759672;0.403515
7;1;2;0.686593;0.146648
7;1;1;0.705686;0.322514
7;1;2;0.85678;0.432792
7;1;2;0.748141;0.358937
7;1;1;0.766956;0.352286
7;1;1;0.843818;0.27564
7;1;4;0.717709;0.213595
7;1;1;0.732394;0.261073
7;1;1;0.739481;0.194122
7;1;3;0.63865;0.243255
7;1;2;0.639444;0.288418
7;1;4;0.708281;0.326411
7;1;1;0.76723;0.342289
7;1;1;0.684782;0.183146
7;1;4;0.766583;0.17623
7;1;3;0.725638;0.216326
7;1;1;0.698344;0.291066
7;1;4;0.661458;0.222892
7;1;2;0.79623;0.279864
7;1;1;0.555264;0.222055
7;1;2;0.689064;0.147647
7;1;2;0.781805;0.214981
7;1;4;0.679173;0.273593
7;1;1;0.834062;0.276428
7;1;1;0.78848;0.197153
7;1;3;0.643946;0.174599
7;1;2;0.70474;0.344871
7;1;2;0.521839;0.181152
7;1;3;0.717404;0.214692
7;1;2;0.557192;0.221838
7;1;1;0.867012;0.322915
7;1;1;0.776923;0.384095
7;1;4;0.681415;0.282538
7;1;1;0.832578;0.27825
7;1;1;0.774771;0.279915
7;1;3;0.756924;0.376711
7;1;2;0.755682;0.252594
7;1;2;0.656247;0.234308
7;1;2;0.764599;0.311841
7;1;4;0.78502;0.263275
7;1;2;0.765025;0.328107
